x,y,labels,Headline
11.239895,8.511357,28,UPDATE : : දෙමටගොඩ ඝාතනයට මුල මත්ද්රව්ය ජාවාරම.
7.8876576,2.0821798,187,ආදිවාසී නායකයාට සංස්කෘතික ඇමතිගෙන් පිළිතුරක්.
8.597861,4.461394,278,ජීවිතයක් බේරා ගැනීමේ සැබෑ අභියෝගය.
13.850098,9.832342,233,සුදුවැල්ලේ සිදුවූ අනතුරකින් පොලිස් නිලධාරියෙකු මරුට.
12.921,1.348043,291,අභිරහස් ලෙස මියගිය තරුණියගේ සිරුර සොයා මෙහෙයුම්.
11.219028,2.8909972,320,සුනඛ සපා කෑම් ඉහළට.
13.35629,1.1283435,291,බොල්ගොඩ වැවේ නාඳුනන මළ සිරුරක්.
7.5457215,3.665804,190,ඇමති සුසිල් විපක්ෂයට අතීතය මතක් කරයි.
11.495172,6.795762,246,"හෙද, පරිපූරක, අතුරු වෛද්ය සේවා වර්ජනයකට සැරසේ."
11.100316,8.376644,28,UPDATE : : ලබන වසරේත් වැඩිම වියදම ජාතික ආරක්ෂාවට.
11.844061,5.907724,229, සබරගමු සරසවි සිසුන්ගේ පාගමන නවතී.
13.216274,1.1357343,291,හම්බන්තොට සුසාන භූමියේ පිළිස්සුණු මළ සිරුරක්.
8.632289,3.7103255,278,දෙමළ ඩයස්පෝරාවේ කුමන්ත්රණයක්. - ආනන්ද සංගරී.
11.869065,6.67048,246,හෙට දින හෙද වර්ජනය ස්ථිරයි.
11.285943,8.475321,28,UPDATE :  : උඩුගුවනේදී දරුවෙක් උපත ලබයි.
13.012799,1.3163619,291,අධිකරණ නියෝගය නොතැකූ රෝහලක් නිසා මළ සිරුරක් මහ මඟ.
8.832973,3.6381521,278, : අය වැයට සංදර්ශන එපා. - ජවිපෙ.
4.706546,1.5567925,76,ඔළු ගෙඩි ගණන වැදගත් නෑ. ඇමති ජී.එල්.
11.15425,8.360457,28,Update: ඩලස් සහ මනෝජ් විරෝධතා ප්රතික්ෂේපයි
5.096689,1.5254053,76,"රතන හිමි, කරු, එම්.කේ.ඩී.එස්. එජාපයේ ජාතික ලැයිස්තුවට.- තිස්ස අත්තනායක, රෙජිනෝල්ඞ්, ඩිලාන්, අමුණුගම සන්ධානයෙන්"
11.3164425,8.498326,28,Update: ආගමික උත්සවයක තෙරපී 27ක් මරුට
7.701481,4.686265,190,රටේ නායකයින් රැක ගත යුතු බව බොදුජන පෙරමුණ කියයි
8.591146,4.3110313,278,අපේ සැලසුම ඔබේ අනාගතය තහවුරු කිරීමටයි - අගමැති
6.2750626,3.1576266,278,නිදහස් පක්ෂයට නව ආසන සංවිධායකවරු 4ක්
8.42041,4.0058193,278,ඡන්දයේදී අනාගතය ගැන සිතන්න - අගමැති රනිල්
8.583455,4.547985,278,ජාත්යන්තර වෙළඳපොල දිනා ගනිමින් ග්රාමීය ආර්ථිකය ශක්තිමත් කරනවා - අගමැති
9.834393,3.0483472,316,පෝස්ටර් සොයා පොලිස්පති රටවටා යයි
11.255993,1.9025049,320,මිතුරියගේ ණය ගෙවන්න අනියම් සැමියා සමඟ බිරිඳක් කළ මරු වැඩේ
10.6301155,2.6277988,316,මත්පැන් බොන්න සල්ලි නොදුන් නිසා පියා පුතුට අනී
7.553729,3.8550744,190,රජයේ දුර්වලතාවක් ගැන ඇමති ළඟ තියාගෙන කියයි
7.6402245,0.5615305,268,ඡන්ද කොමසාරිස්ට එරෙහි පෙත්සමක් නිශ්ප්රභයි
11.147978,8.416938,28,Update: සුදු වෑන් රිය ආවේ ජනපති මෛත්රී හොයාගෙනලු
12.888206,1.5391656,291,කැළණි ඟගේ දිය නෑමට ගොස් අතුරුදන් වූ පුද්ගලයාගේ මෘත ශරීරය සොයා ගැනේ
10.9149685,2.7101,320,අලි ප්රශ්නයක් අනු නමයෙන් බේරුණු හැටි
11.369993,8.521998,28,Update: මොරොන්තුඩුවේ අනතුරකින් පාසල් සිසුවෙකු මරුට
11.311889,8.539164,28,"Update: කිලිනොච්චි දැරියගේ ඝාතනයට, පාසල් සිසුවෙකු අත්අඩංගුවට"
8.573593,3.7001615,278,මැතිවරණ වේදිකාවේ ජාතිවාදය එපා - එජාපය
18.283436,3.8954086,28,Update: \'රගර් ක්රීඩක වසීම් තාජුඩීන්ගේ මරණය ඝාතනයක්\'
11.207905,8.395973,28,Update : වර්ජනයෙන් ජාතික රෝහලට බාධාවක් නෑලූ
9.946486,2.831076,316,උක්කුවාගේ ඝාතකයන් සොයන්න තීන්ත පරීක්ෂාවක්
13.252628,1.2184991,28,Update: බැස්ටියන් මාවතේ කාන්තා මළ සිරුර: ගමන් බෑගයකින් හමුවූ කාන්තා මළ සිරුර ගැන විවෘත තීන්දුවක්
11.228626,1.5069395,320,අම්බලන්ගොඩදී බාලවයස්කාර දැරිය දූෂණය කළ දෙදෙනෙකු මාට්ටු
11.287717,8.127196,28,Update: දුම්රිය වර්ජනය අත්හිටුවයි
11.232785,8.228174,28,Update: වරාය වර්ජනය නවතී
4.340647,1.1910272,76,Update : හිටපු ඇමති සී.බී.ගේ මාදිවෙල නිවස ගිනි ගනී
10.645373,2.740406,320,අලියෙක් එලවන්න ගිය මිනිහෙක් මරුට
10.7507515,2.695759,320,අහිංසක ජිවිත 3ක් නැති කළ රතුපස්වල සිදුවීම නැවතත් කරළියට
10.940392,2.4254663,320,හිත මිතුරුකමට ගෙට ආපු කාන්තාවක් කළ හදියක්
7.7272096,0.24012646,268,ජෝන්පුල්ලේගේ නිවසට ගිනි තැබීමේ සිද්ධියේ නඩුව ජනවාරියේ සිට අඛන්ඩව
4.2235384,1.132526,76,රියදුරා දිවි නසාගෙන ඇත්තේ සී.බී.ගේ නිළ නිවසේ කිසිවෙකු නොමැති අවස්ථාවක
8.690435,3.9211283,278,මේක රාජපක්ෂ විකෘති කරපු මොකක්ද බහුබූතයක් - චන්ද්රිකා
4.6718407,1.5421249,76,කැබිනට් මණ්ඩලය 30කට වඩා වැඩි වුවහොත් එය ව්යවස්ථාව උල්ලංඝනය කිරීමක් - ජී.එල්
7.28735,3.6019318,278,මහින්ද නිදහස් පක්ෂයෙන් ඉවත්ව නැහැ - පොහොට්ටුව කියයි
13.837391,9.840718,233,යාපනයේ සිදුවූ රිය අනතුරකින් කාන්තාවක් මරුට
7.092293,3.6601686,190,නිදහස් පක්ෂ ව්යවස්ථාව ගැන මන්ත්රී රමේෂ් පතිරණ කතා කරයි
11.649734,6.088713,229,අන්තරේ සිසුන් තවමත් ලෝටස් වටරවුමේ
4.7518024,1.5485622,76,එජාපයේ අර්බුදයක් ගැන මන්ත්රී එස්.එම් කියයි
8.40162,1.8789692,261,අධ්යාපන සේවයේ පළි ගැනීම් ගැන පරීක්ෂා කළ කමිටුවේ වාර්තාව ජනපතිට
10.370943,2.7766407,316,ගෙවල් බින්ද සැකකරු බඩුත් එක්ක පොලිස් දැලේ
6.7574463,3.3507874,278,"ජාතික ආණ්ඩුවකට, එජාප පසුපෙළ විරෝධය"
13.723787,10.005042,233,යතුරුපැදි අනතුරුවලින් තරුණයින් තිදෙනෙක් ජීවිතක්ෂයට
4.290757,1.1799483,76,පිවිතුරු හෙළ උරුමය සී.අයි.ඩී.යට
12.450933,6.502089,246,"හෙට සිට දුම්රිය, වර්ජනයකට සැරසෙයි"
7.6879063,1.595073,187,නාමල් කුමාරගෙන් තවත් චෝදනාවක්
7.28771,4.1061463,190,එජාපය ඇමති ධුර බෙදාගැනීමේ අර්බුදයක බව මන්ත්රී බන්දුල කියයි
7.5047617,3.817826,190,මහින්ද ගැන සුමන්දිරන් ජාත්යන්තරයට යැවූ ලිිපියක් ගැන පොහොට්ටුව හෙළි කරයි
